Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Visibility(mi),Wind_Direction,Weather_Condition,day_of_week_acc,Nautical_Twilight,season_acc,cible,year_acc
33.8,-118.2,1.0,74.0,43.0,10.0,0.17427911846260802,Clear,3,Day,autumn,0,2018
36.7,-121.7,0.0,73.0,41.0,10.0,0.1726279818900893,Fair,0,Day,autumn,0,2019
40.2,-74.8,0.0,69.0,75.0,10.0,0.1934317088257318,Fair,2,Day,summer,0,2019
41.7,-72.6,2.0,38.0,89.0,4.0,0.33470568403507506,Light Rain,4,Day,spring,0,2018
33.9,-118.3,2.0,58.0,100.0,3.0,0.3339655775837599,Scattered Clouds,6,Night,autumn,0,2016
28.6,-81.5,0.0,86.0,70.0,10.0,0.19946047525166746,Scattered Clouds,0,Day,summer,0,2016
34.9,-82.3,1.0,74.0,93.0,9.0,0.175655015598652,Overcast,4,Day,summer,0,2018
32.4,-88.6,1.0,70.0,90.0,8.0,0.19946047525166746,Scattered Clouds,5,Night,autumn,1,2018
37.7,-120.8,0.0,76.0,54.0,10.0,0.16782070524190654,Fair,2,Day,autumn,0,2019
39.4,-76.4,0.0,75.0,61.0,10.0,0.16782070524190654,Scattered Clouds,3,Day,summer,1,2017
39.6,-110.8,0.0,48.0,74.0,10.0,0.07512959899967943,Cloudy,4,Day,spring,0,2019
45.4,-121.6,1.0,86.0,28.0,10.0,0.07512959899967943,Fair,2,Day,autumn,0,2018
37.9,-78.1,1.0,68.0,94.0,2.0,0.33470568403507506,Overcast,5,Night,autumn,1,2016
33.0,-117.3,0.0,60.0,83.0,10.0,0.07512959899967943,Cloudy,4,Night,winter,0,2019
34.0,-118.2,0.0,86.0,31.0,10.0,0.07512959899967943,Fair,2,Day,autumn,0,2019
40.8,-74.0,0.0,41.0,73.0,10.0,0.2854639026097902,Clear,5,Night,autumn,1,2016
32.8,-97.2,1.0,63.0,22.0,10.0,0.1837178381607416,Fair,2,Day,spring,1,2018
36.2,-115.1,0.0,84.0,30.0,10.0,0.35196423784104736,Clear,3,Day,spring,0,2017
35.8,-78.6,1.0,85.0,61.0,10.0,0.175655015598652,Cloudy,3,Day,summer,1,2019
33.6,-111.7,0.0,61.0,29.0,40.0,0.3154141116184914,Mostly Cloudy,1,Night,winter,0,2017
29.5,-98.5,1.0,79.0,77.0,10.0,0.2012560380538422,Scattered Clouds,3,Day,summer,0,2018
38.6,-121.5,0.0,43.0,89.0,10.0,0.07512959899967943,Partly Cloudy,4,Day,autumn,0,2019
40.6,-111.4,0.0,,,,0.14172863575095576,Other,1,Night,winter,0,2019
40.5,-74.9,0.0,37.0,46.0,10.0,0.2854639026097902,Clear,4,Day,winter,1,2016
29.9,-95.5,0.0,84.0,76.0,10.0,0.1934317088257318,Partly Cloudy,4,Day,summer,1,2017
42.5,-83.0,1.0,64.0,93.0,8.0,0.1934317088257318,Light Rain,2,Night,autumn,0,2016
40.0,-74.9,0.0,48.0,100.0,2.0,0.16782070524190654,Overcast,1,Day,autumn,0,2018
30.1,-81.5,0.0,77.0,88.0,10.0,0.3154141116184914,Mostly Cloudy,1,Day,autumn,1,2018
42.0,-88.3,0.0,65.0,87.0,6.0,0.3339655775837599,Clear,4,Night,summer,1,2017
40.8,-73.7,1.0,33.0,78.0,0.0,0.1978658207971211,Other,2,Day,spring,0,2018
32.9,-96.8,1.0,90.0,55.0,13.0,0.33470568403507506,Clear,1,Day,summer,1,2017
39.6,-76.9,0.0,64.0,73.0,10.0,0.1934317088257318,Scattered Clouds,2,Day,spring,1,2017
28.4,-81.5,0.0,73.0,96.0,10.0,0.3154141116184914,Overcast,2,Day,summer,0,2017
32.6,-96.8,2.0,78.0,81.0,9.0,0.1837178381607416,Overcast,4,Day,autumn,0,2016
44.6,-124.0,0.0,55.0,94.0,5.0,0.3154141116184914,Mostly Cloudy,1,Day,autumn,1,2016
32.8,-96.8,2.0,81.0,50.0,10.0,0.3154141116184914,Scattered Clouds,1,Day,spring,0,2017
25.9,-80.2,0.0,81.0,88.0,10.0,0.07512959899967943,Fair,1,Day,summer,1,2019
40.3,-74.1,1.0,67.0,100.0,4.0,0.3154141116184914,Other,4,Day,autumn,0,2016
40.0,-82.9,2.0,45.0,71.0,10.0,0.2854639026097902,Mostly Cloudy,4,Day,autumn,0,2018
27.8,-82.7,0.0,81.0,54.0,10.0,0.19946047525166746,Mostly Cloudy,3,Day,summer,0,2016
40.6,-111.9,0.0,72.0,46.0,10.0,0.20179659383577014,Cloudy,6,Day,autumn,0,2019
38.6,-121.4,1.0,43.0,87.0,10.0,0.3154141116184914,Scattered Clouds,0,Night,winter,0,2017
34.1,-118.4,0.0,56.0,84.0,10.0,0.07512959899967943,Partly Cloudy,3,Day,winter,0,2019
34.5,-93.0,0.0,54.0,40.0,10.0,0.1934317088257318,Clear,4,Day,winter,0,2017
45.5,-123.8,0.0,45.0,93.0,5.0,0.175655015598652,Other,0,Night,winter,0,2019
45.6,-122.7,0.0,44.0,73.0,10.0,0.14509260250954292,Cloudy,6,Day,winter,0,2019
26.1,-80.2,1.0,82.0,47.0,10.0,0.1837178381607416,Scattered Clouds,1,Day,spring,0,2017
34.1,-118.4,1.0,73.0,38.0,10.0,0.175655015598652,Clear,4,Day,spring,0,2017
34.0,-117.9,0.0,64.0,32.0,10.0,0.14509260250954292,Fair,6,Day,winter,0,2019
34.0,-118.2,0.0,64.0,67.0,10.0,0.2597082330778817,Overcast,2,Night,autumn,1,2018
33.9,-117.9,0.0,53.0,77.0,8.0,0.1837178381607416,Other,0,Night,winter,0,2019
41.9,-91.7,0.0,48.0,100.0,3.0,0.19551397248314875,Clear,2,Night,spring,0,2016
40.9,-74.0,1.0,26.0,44.0,10.0,0.2854639026097902,Clear,1,Day,winter,0,2019
47.4,-122.2,1.0,44.0,68.0,10.0,0.2012560380538422,Mostly Cloudy,2,Night,spring,0,2019
40.8,-73.9,0.0,38.0,97.0,2.0,0.33470568403507506,Other,4,Day,autumn,1,2018
36.1,-86.7,1.0,39.0,65.0,10.0,0.1726279818900893,Scattered Clouds,2,Day,spring,0,2018
45.5,-122.6,0.0,57.0,93.0,10.0,0.2012560380538422,Overcast,2,Night,autumn,0,2018
32.7,-97.2,0.0,91.0,48.0,10.0,0.2012560380538422,Partly Cloudy,1,Day,summer,0,2017
33.7,-117.9,1.0,80.0,52.0,10.0,0.19946047525166746,Mostly Cloudy,1,Day,summer,0,2016
37.3,-122.0,0.0,90.0,29.0,10.0,0.1726279818900893,Fair,5,Day,summer,0,2019
28.6,-81.4,0.0,75.0,36.0,10.0,0.1934317088257318,Clear,1,Day,spring,0,2018
33.4,-86.7,0.0,63.0,81.0,10.0,0.3154141116184914,Overcast,0,Night,winter,1,2019
47.3,-122.2,0.0,61.0,25.0,10.0,0.19611848126126613,Mostly Cloudy,0,Day,autumn,0,2018
36.2,-94.5,13.0,83.0,54.0,10.0,0.19946047525166746,Fair,2,Day,spring,1,2019
33.0,-117.2,0.0,71.0,61.0,10.0,0.175655015598652,Clear,6,Day,autumn,1,2018
41.1,-74.0,0.0,74.0,68.0,10.0,0.1726279818900893,Fair,2,Day,summer,1,2019
44.2,-117.0,0.0,29.0,89.0,10.0,0.2854639026097902,Clear,5,Day,winter,0,2018
36.1,-86.7,0.0,90.0,61.0,10.0,0.19946047525166746,Mostly Cloudy,1,Day,summer,0,2017
40.7,-74.1,0.0,53.0,93.0,10.0,0.1978658207971211,Overcast,1,Day,spring,0,2016
45.1,-122.8,0.0,84.0,22.0,10.0,0.33470568403507506,Clear,2,Day,autumn,0,2018
45.5,-122.5,0.0,77.0,18.0,10.0,0.11207069872824872,Fair,1,Day,summer,0,2019
37.4,-121.8,1.0,68.0,37.0,10.0,0.1726279818900893,Clear,1,Day,autumn,1,2018
43.5,-124.2,1.0,63.0,82.0,10.0,0.11539246896503184,Partly Cloudy,3,Day,autumn,0,2019
45.7,-119.1,2.0,68.0,55.0,10.0,0.07512959899967943,Partly Cloudy,2,Day,summer,0,2019
40.0,-75.1,1.0,88.0,28.0,10.0,0.2854639026097902,Mostly Cloudy,6,Day,summer,1,2016
41.8,-88.0,0.0,27.0,81.0,1.0,0.19611848126126613,Other,0,Day,spring,0,2017
38.9,-77.0,1.0,,,,0.33470568403507506,Other,4,Night,spring,1,2019
34.0,-118.4,1.0,67.0,84.0,10.0,0.1934317088257318,Fair,1,Day,summer,1,2019
40.6,-74.3,1.0,29.0,92.0,1.0,0.19551397248314875,Other,1,Day,spring,0,2017
37.1,-122.1,0.0,52.0,77.0,10.0,0.07512959899967943,Fair,1,Night,autumn,0,2019
43.6,-70.4,0.0,56.0,87.0,10.0,0.07512959899967943,Fair,1,Night,summer,0,2019
36.9,-76.4,1.0,63.0,72.0,10.0,0.1837178381607416,Overcast,3,Day,summer,0,2017
43.1,-88.0,0.0,18.0,42.0,10.0,0.2854639026097902,Clear,3,Day,winter,0,2017
37.3,-113.7,0.0,37.0,93.0,10.0,0.175655015598652,Cloudy,4,Day,winter,0,2019
33.1,-117.3,1.0,66.0,78.0,9.0,0.2854639026097902,Clear,3,Day,autumn,0,2017
40.6,-75.0,1.0,32.0,45.0,10.0,0.17427911846260802,Fair,2,Night,winter,1,2019
42.4,-121.8,0.0,53.0,14.0,10.0,0.1837178381607416,Clear,3,Day,autumn,0,2018
39.5,-80.1,3.0,41.0,86.0,10.0,0.2854639026097902,Overcast,3,Day,winter,1,2016
45.5,-122.7,0.0,66.0,52.0,10.0,0.19611848126126613,Overcast,4,Day,summer,0,2018
28.6,-81.3,0.0,82.0,51.0,10.0,0.35196423784104736,Clear,2,Day,autumn,0,2017
33.9,-118.1,0.0,82.0,54.0,10.0,0.17427911846260802,Clear,2,Day,summer,0,2018
33.8,-117.9,0.0,76.0,24.0,10.0,0.175655015598652,Cloudy,4,Day,winter,0,2019
37.3,-122.0,0.0,68.0,73.0,10.0,0.1726279818900893,Mostly Cloudy,6,Day,autumn,0,2019
37.4,-121.9,1.0,57.0,81.0,10.0,0.3339655775837599,Clear,4,Night,spring,0,2017
41.2,-111.9,0.0,52.0,35.0,10.0,0.1934317088257318,Light Rain,4,Day,autumn,0,2019
37.3,-121.9,0.0,82.0,24.0,10.0,0.1726279818900893,Mostly Cloudy,4,Day,autumn,0,2016
44.4,-118.8,3.0,39.0,86.0,10.0,0.11216944406164672,Cloudy,1,Day,spring,0,2019
33.2,-87.6,0.0,61.0,58.0,10.0,0.33470568403507506,Clear,3,Day,autumn,0,2018
34.5,-84.9,0.0,73.0,50.0,10.0,0.1726279818900893,Fair,1,Day,summer,0,2019
43.1,-122.0,2.0,88.0,22.0,10.0,0.11216944406164672,Fair,6,Day,autumn,0,2019
37.7,-97.3,0.0,32.0,64.0,10.0,0.20179659383577014,Scattered Clouds,2,Day,spring,0,2017
41.6,-87.4,1.0,36.0,100.0,2.0,0.1934317088257318,Light Rain,3,Day,winter,1,2019
41.6,-72.4,1.0,29.0,100.0,5.0,0.3339655775837599,Mostly Cloudy,1,Night,winter,1,2019
37.3,-122.1,0.0,76.0,54.0,10.0,0.33470568403507506,Clear,0,Day,spring,0,2017
39.1,-94.7,0.0,,,,0.33470568403507506,Other,0,Day,winter,0,2018
33.5,-112.0,0.0,48.0,100.0,9.0,0.17427911846260802,Light Rain,1,Night,winter,0,2018
34.0,-117.3,0.0,62.0,46.0,10.0,0.07512959899967943,Cloudy,1,Night,winter,0,2019
42.3,-88.0,0.0,50.0,57.0,10.0,0.19611848126126613,Partly Cloudy,2,Day,autumn,1,2018
34.3,-117.2,0.0,70.0,27.0,10.0,0.175655015598652,Mostly Cloudy,0,Day,spring,0,2016
33.6,-86.1,0.0,70.0,97.0,4.0,0.19946047525166746,Other,3,Day,autumn,1,2018
47.5,-122.2,0.0,58.0,90.0,9.0,0.2012560380538422,Cloudy,3,Day,summer,1,2019
42.6,-73.9,2.0,85.0,53.0,10.0,0.3154141116184914,Mostly Cloudy,4,Day,spring,1,2016
38.6,-112.3,0.0,100.0,4.0,10.0,0.19946047525166746,Clear,3,Day,summer,1,2018
34.0,-117.1,1.0,93.0,34.0,6.0,0.175655015598652,Other,2,Day,summer,0,2018
36.8,-76.3,0.0,60.0,96.0,3.0,0.1978658207971211,Other,4,Night,autumn,0,2016
41.7,-87.8,0.0,48.0,61.0,10.0,0.35196423784104736,Light Rain,5,Night,autumn,0,2018
34.1,-117.4,0.0,48.0,89.0,10.0,0.3339655775837599,Mostly Cloudy,3,Day,spring,0,2017
40.8,-73.9,0.0,79.0,72.0,10.0,0.20179659383577014,Scattered Clouds,5,Night,summer,1,2016
38.5,-90.0,0.0,47.0,51.0,10.0,0.20179659383577014,Clear,6,Day,spring,0,2018
36.8,-76.3,0.0,39.0,76.0,10.0,0.1726279818900893,Overcast,0,Day,spring,0,2019
45.0,-93.3,0.0,50.0,93.0,0.0,0.3339655775837599,Fog,4,Day,autumn,0,2017
35.0,-97.4,5.0,84.0,62.0,10.0,0.19551397248314875,Clear,3,Day,summer,1,2017
35.2,-80.8,0.0,58.0,49.0,10.0,0.3339655775837599,Mostly Cloudy,1,Night,autumn,0,2016
30.4,-83.3,1.0,53.0,96.0,7.0,0.3339655775837599,Clear,0,Day,spring,0,2017
38.7,-121.4,0.0,102.0,15.0,10.0,0.16782070524190654,Clear,3,Day,summer,0,2017
27.9,-82.8,0.0,75.0,73.0,10.0,0.1978658207971211,Clear,3,Day,autumn,0,2016
28.4,-82.5,0.0,56.0,97.0,10.0,0.3339655775837599,Clear,1,Day,autumn,0,2016
36.1,-95.9,0.0,14.0,47.0,10.0,0.1978658207971211,Clear,0,Day,spring,0,2019
34.1,-117.6,0.0,69.0,63.0,10.0,0.2854639026097902,Mostly Cloudy,1,Day,spring,0,2017
40.1,-112.0,0.0,55.0,55.0,10.0,0.1934317088257318,Fair,5,Day,spring,0,2019
44.4,-123.1,1.0,62.0,67.0,10.0,0.16782070524190654,Partly Cloudy,3,Night,summer,0,2019
33.0,-96.7,0.0,75.0,57.0,10.0,0.11216944406164672,Partly Cloudy,2,Day,summer,1,2019
32.3,-90.2,0.0,88.0,57.0,10.0,0.19946047525166746,Partly Cloudy,3,Day,summer,0,2016
34.1,-118.3,0.0,60.0,57.0,10.0,0.07512959899967943,Fair,1,Day,autumn,0,2019
46.1,-123.9,0.0,53.0,93.0,4.0,0.14509260250954292,Light Rain,1,Day,spring,0,2019
35.4,-119.1,0.0,96.0,20.0,10.0,0.16782070524190654,Fair,4,Day,autumn,0,2019
45.4,-118.3,1.0,46.0,86.0,10.0,0.17427911846260802,Fair,6,Night,autumn,0,2019
40.8,-73.9,0.0,46.0,54.0,10.0,0.1726279818900893,Mostly Cloudy,3,Night,autumn,0,2018
40.7,-111.9,0.0,66.0,38.0,10.0,0.2012560380538422,Partly Cloudy,1,Day,autumn,1,2018
38.7,-90.2,0.0,70.0,78.0,10.0,0.19611848126126613,Partly Cloudy,3,Day,autumn,1,2018
38.9,-77.1,0.0,47.0,48.0,10.0,0.3154141116184914,Scattered Clouds,0,Day,winter,0,2017
41.0,-81.6,1.0,76.0,35.0,10.0,0.175655015598652,Clear,2,Day,summer,0,2017
38.7,-121.5,1.0,78.0,40.0,10.0,0.3154141116184914,Clear,1,Day,summer,0,2017
43.4,-83.9,1.0,73.0,78.0,10.0,0.20179659383577014,Clear,2,Day,summer,1,2018
34.0,-117.7,1.0,42.0,70.0,10.0,0.07512959899967943,Fair,5,Night,winter,1,2019
45.4,-122.6,0.0,36.0,89.0,10.0,0.3339655775837599,Mostly Cloudy,4,Day,winter,0,2018
41.0,-72.2,0.0,48.0,41.0,10.0,0.19946047525166746,Clear,6,Day,spring,1,2019
34.0,-118.1,0.0,72.0,57.0,10.0,0.3154141116184914,Scattered Clouds,4,Day,autumn,0,2017
33.8,-117.9,1.0,86.0,43.0,10.0,0.19946047525166746,Clear,2,Day,summer,0,2016
39.9,-75.2,0.0,78.0,50.0,10.0,0.1934317088257318,Mostly Cloudy,0,Day,autumn,0,2017
44.0,-93.2,0.0,30.0,69.0,10.0,0.2012560380538422,Fair,4,Day,autumn,0,2019
44.8,-93.2,1.0,9.0,80.0,5.0,0.19611848126126613,Other,4,Day,winter,0,2016
42.8,-84.7,0.0,20.0,89.0,1.0,0.35196423784104736,Other,4,Day,winter,0,2018
34.0,-118.2,0.0,78.0,36.0,10.0,0.175655015598652,Fair,2,Day,autumn,0,2019
47.3,-122.3,0.0,65.0,63.0,10.0,0.175655015598652,Overcast,3,Day,summer,0,2018
33.7,-84.4,0.0,74.0,87.0,10.0,0.3154141116184914,Partly Cloudy,5,Night,autumn,1,2018
42.7,-78.8,4.0,63.0,72.0,10.0,0.19946047525166746,Mostly Cloudy,3,Day,autumn,0,2017
37.5,-122.0,1.0,86.0,22.0,10.0,0.16782070524190654,Clear,1,Day,autumn,0,2017
40.7,-74.0,0.0,56.0,67.0,10.0,0.175655015598652,Overcast,4,Night,spring,0,2019
33.7,-112.3,2.0,111.0,10.0,10.0,0.19551397248314875,Clear,3,Day,summer,1,2018
42.5,-83.1,0.0,25.0,60.0,10.0,0.19611848126126613,Partly Cloudy,3,Day,winter,0,2019
33.4,-111.9,1.0,84.0,12.0,10.0,0.17427911846260802,Clear,3,Day,spring,0,2017
34.2,-118.6,0.0,83.0,47.0,10.0,0.2012560380538422,Clear,3,Day,autumn,0,2018
34.1,-118.2,0.0,65.0,70.0,10.0,0.11216944406164672,Fair,6,Day,winter,0,2019
33.9,-118.2,0.0,73.0,79.0,8.0,0.11216944406164672,Mostly Cloudy,0,Night,autumn,0,2019
33.9,-84.5,0.0,81.0,63.0,10.0,0.35196423784104736,Mostly Cloudy,0,Day,autumn,0,2018
42.8,-73.9,0.0,75.0,66.0,10.0,0.2854639026097902,Partly Cloudy,2,Day,summer,0,2016
44.9,-123.1,0.0,53.0,80.0,10.0,0.14509260250954292,Light Rain,5,Day,spring,0,2019
25.9,-80.2,1.0,79.0,88.0,10.0,0.1978658207971211,Clear,3,Day,autumn,1,2017
47.0,-122.5,0.0,43.0,100.0,10.0,0.19611848126126613,Other,1,Day,winter,0,2017
41.4,-73.9,4.0,28.0,100.0,2.0,0.1837178381607416,Overcast,0,Day,winter,1,2019
34.6,-118.1,1.0,68.0,15.0,10.0,0.1837178381607416,Clear,3,Day,spring,0,2017
37.4,-122.0,0.0,67.0,47.0,10.0,0.07512959899967943,Partly Cloudy,1,Day,autumn,0,2019
38.8,-77.2,0.0,35.0,85.0,10.0,0.3339655775837599,Clear,4,Day,winter,1,2016
28.2,-82.6,0.0,93.0,52.0,10.0,0.2854639026097902,Mostly Cloudy,0,Day,summer,0,2016
39.0,-77.6,1.0,39.0,100.0,10.0,0.33470568403507506,Clear,1,Day,autumn,0,2018
36.9,-120.8,0.0,54.0,49.0,10.0,0.19611848126126613,Fair,5,Day,winter,0,2019
40.7,-73.8,1.0,65.0,81.0,10.0,0.19551397248314875,Mostly Cloudy,2,Day,spring,0,2017
34.1,-118.2,0.0,81.0,30.0,10.0,0.11207069872824872,Fair,0,Day,spring,0,2019
48.1,-122.2,1.0,67.0,70.0,3.0,0.3339655775837599,Other,1,Night,summer,1,2018
41.6,-112.1,2.0,63.0,57.0,10.0,0.11539246896503184,Mostly Cloudy,4,Day,spring,0,2019
42.3,-84.4,1.0,35.0,85.0,9.0,0.2012560380538422,Clear,2,Night,winter,0,2018
30.5,-89.1,1.0,45.0,93.0,6.0,0.1978658207971211,Clear,0,Day,winter,0,2018
35.9,-84.1,1.0,86.0,57.0,10.0,0.1978658207971211,Scattered Clouds,5,Day,autumn,0,2018
33.5,-117.1,0.0,64.0,73.0,10.0,0.14509260250954292,Cloudy,5,Day,autumn,0,2019
38.0,-121.9,1.0,59.0,31.0,10.0,0.3154141116184914,Clear,2,Day,autumn,0,2018
39.9,-75.1,0.0,65.0,90.0,10.0,0.20179659383577014,Overcast,0,Day,summer,0,2016
34.1,-117.6,0.0,66.0,48.0,10.0,0.11216944406164672,Fair,0,Day,winter,0,2019
39.0,-94.5,1.0,64.0,50.0,10.0,0.2854639026097902,Clear,0,Day,autumn,1,2018
37.3,-121.9,0.0,56.0,84.0,8.0,0.16782070524190654,Cloudy,2,Night,autumn,0,2019
45.1,-122.9,0.0,47.0,86.0,10.0,0.175655015598652,Cloudy,4,Day,winter,0,2019
41.0,-73.8,0.0,61.0,87.0,10.0,0.17427911846260802,Mostly Cloudy,0,Night,autumn,0,2016
37.6,-122.3,0.0,89.0,16.0,10.0,0.11216944406164672,Fair,1,Day,autumn,0,2019
32.8,-96.8,0.0,89.0,52.0,10.0,0.3154141116184914,Mostly Cloudy,2,Day,autumn,0,2016
42.2,-87.8,0.0,52.0,86.0,10.0,0.19551397248314875,Cloudy,1,Day,spring,1,2019
28.1,-82.5,1.0,81.0,52.0,10.0,0.2854639026097902,Scattered Clouds,4,Day,spring,0,2017
34.0,-81.0,1.0,39.0,76.0,10.0,0.2597082330778817,Overcast,1,Day,winter,0,2016
29.9,-95.4,1.0,72.0,91.0,6.0,0.175655015598652,Mostly Cloudy,0,Day,spring,0,2018
38.4,-122.9,0.0,69.0,31.0,10.0,0.2012560380538422,Partly Cloudy,6,Day,autumn,0,2019
36.2,-85.6,0.0,37.0,93.0,10.0,0.07512959899967943,Fair,2,Night,autumn,1,2019
33.9,-118.2,0.0,77.0,60.0,10.0,0.11216944406164672,Partly Cloudy,3,Day,summer,0,2019
32.9,-96.8,1.0,43.0,31.0,10.0,0.20179659383577014,Partly Cloudy,4,Day,winter,0,2017
29.9,-95.3,2.0,79.0,84.0,10.0,0.2012560380538422,Other,5,Day,autumn,1,2016
41.8,-87.6,0.0,75.0,41.0,10.0,0.11216944406164672,Fair,3,Day,spring,0,2019
47.6,-122.4,0.0,72.0,46.0,10.0,0.2597082330778817,Scattered Clouds,4,Day,summer,1,2017
36.1,-115.2,0.0,61.0,38.0,10.0,0.2012560380538422,Overcast,4,Night,winter,0,2017
39.9,-105.0,0.0,27.0,86.0,20.0,0.3339655775837599,Overcast,0,Day,winter,1,2018
33.3,-80.6,0.0,66.0,94.0,10.0,0.3339655775837599,Clear,2,Night,summer,0,2017
35.3,-80.9,0.0,61.0,90.0,2.0,0.19551397248314875,Overcast,1,Day,autumn,0,2016
36.8,-76.1,0.0,89.0,52.0,10.0,0.19551397248314875,Partly Cloudy,3,Day,summer,1,2019
42.5,-83.4,0.0,53.0,77.0,10.0,0.3339655775837599,Clear,2,Night,autumn,0,2016
40.0,-75.0,0.0,80.0,58.0,10.0,0.2597082330778817,Clear,0,Day,summer,0,2017
33.9,-117.9,0.0,65.0,39.0,10.0,0.3154141116184914,Clear,3,Day,spring,0,2017
42.8,-89.3,1.0,64.0,94.0,10.0,0.3339655775837599,Partly Cloudy,2,Day,summer,1,2017
34.0,-118.4,0.0,71.0,59.0,10.0,0.1934317088257318,Fair,5,Day,autumn,0,2019
47.6,-111.5,0.0,11.0,84.0,2.0,0.3339655775837599,Other,0,Day,winter,1,2018
41.7,-91.9,1.0,78.0,48.0,10.0,0.1837178381607416,Mostly Cloudy,0,Day,summer,0,2017
43.6,-116.2,0.0,67.0,23.0,10.0,0.20179659383577014,Clear,1,Day,spring,0,2018
33.9,-84.4,0.0,68.0,73.0,10.0,0.3339655775837599,Scattered Clouds,1,Day,spring,0,2018
40.9,-74.1,0.0,69.0,70.0,10.0,0.16782070524190654,Clear,2,Day,autumn,0,2018
45.0,-93.3,0.0,32.0,45.0,10.0,0.1837178381607416,Mostly Cloudy,0,Day,spring,0,2019
43.1,-123.4,0.0,55.0,62.0,10.0,0.3154141116184914,Scattered Clouds,0,Day,spring,0,2019
34.2,-118.5,0.0,69.0,57.0,10.0,0.19946047525166746,Clear,3,Day,autumn,0,2016
32.7,-117.1,0.0,,,2.0,0.14172863575095576,Other,2,Day,winter,0,2019
28.6,-81.3,2.0,88.0,61.0,10.0,0.3339655775837599,Clear,1,Day,summer,1,2018
39.8,-105.0,0.0,59.0,51.0,50.0,0.07512959899967943,Mostly Cloudy,1,Day,summer,1,2019
40.8,-111.6,0.0,,,,0.14172863575095576,Other,1,Day,winter,0,2019
34.1,-117.5,1.0,88.0,30.0,10.0,0.175655015598652,Partly Cloudy,1,Day,summer,0,2018
38.7,-121.4,0.0,70.0,68.0,10.0,0.14509260250954292,Fair,3,Day,summer,0,2019
33.9,-86.3,5.0,87.0,19.0,10.0,0.2854639026097902,Clear,2,Day,autumn,0,2016
42.4,-83.3,1.0,54.0,97.0,8.0,0.19551397248314875,Overcast,2,Day,autumn,1,2017
38.4,-77.5,0.0,49.0,100.0,0.0,0.3339655775837599,Light Rain,0,Day,spring,1,2017
39.4,-104.9,1.0,64.0,64.0,10.0,0.1978658207971211,Other,6,Day,summer,0,2018
33.9,-118.3,0.0,66.0,52.0,10.0,0.2854639026097902,Clear,3,Day,spring,0,2016
39.7,-75.0,0.0,55.0,45.0,10.0,0.11216944406164672,Cloudy,0,Day,spring,0,2019
37.8,-122.2,0.0,65.0,56.0,10.0,0.17427911846260802,Scattered Clouds,2,Day,spring,0,2017
37.9,-122.5,0.0,,,,0.14172863575095576,Other,0,Day,autumn,0,2019
36.6,-86.7,0.0,56.0,93.0,10.0,0.3154141116184914,Light Rain,1,Day,winter,0,2019
43.7,-95.4,2.0,70.0,93.0,10.0,0.14509260250954292,Fair,1,Day,summer,0,2019
34.0,-117.3,0.0,82.0,13.0,10.0,0.1934317088257318,Mostly Cloudy,2,Day,autumn,0,2019
31.9,-106.4,0.0,85.0,26.0,10.0,0.3154141116184914,Clear,2,Day,summer,0,2016
37.9,-122.3,0.0,39.0,89.0,10.0,0.2012560380538422,Clear,4,Day,winter,0,2017
29.1,-81.1,3.0,89.0,59.0,10.0,0.2597082330778817,Scattered Clouds,0,Day,summer,0,2017
38.8,-121.2,0.0,52.0,100.0,0.0,0.1978658207971211,Light Rain,2,Day,autumn,0,2016
26.7,-81.9,0.0,88.0,65.0,10.0,0.2597082330778817,Other,4,Day,summer,0,2018
37.3,-122.0,0.0,73.0,48.0,10.0,0.11207069872824872,Fair,1,Day,autumn,0,2019
36.8,-76.1,0.0,78.0,54.0,10.0,0.1934317088257318,Partly Cloudy,2,Day,spring,1,2019
38.8,-77.3,0.0,76.0,25.0,10.0,0.19946047525166746,Partly Cloudy,3,Day,spring,0,2018
39.1,-94.7,0.0,,,,0.33470568403507506,Other,0,Day,autumn,0,2016
45.0,-93.0,0.0,23.0,93.0,10.0,0.16782070524190654,Cloudy,1,Night,winter,0,2019
42.5,-83.2,1.0,64.0,54.0,10.0,0.19946047525166746,Overcast,1,Day,spring,1,2017
39.0,-77.0,0.0,44.0,75.0,10.0,0.2012560380538422,Overcast,1,Day,spring,1,2018
40.7,-113.2,3.0,69.0,51.0,10.0,0.11539246896503184,Partly Cloudy,6,Day,autumn,0,2019
42.7,-123.4,0.0,46.0,68.0,10.0,0.11207069872824872,Mostly Cloudy,5,Day,autumn,0,2019
36.6,-121.9,0.0,59.0,78.0,9.0,0.3339655775837599,Clear,2,Day,spring,0,2016
40.3,-111.7,0.0,38.0,62.0,10.0,0.3339655775837599,Overcast,0,Day,winter,0,2018
42.0,-88.1,0.0,71.0,47.0,10.0,0.11216944406164672,Fair,3,Day,spring,0,2019
38.3,-121.3,0.0,44.0,79.0,10.0,0.16782070524190654,Cloudy,1,Day,winter,0,2019
36.2,-86.8,0.0,82.0,56.0,10.0,0.1837178381607416,Scattered Clouds,2,Day,summer,0,2017
43.8,-123.2,0.0,47.0,90.0,2.0,0.11216944406164672,Light Rain,5,Day,winter,0,2019
38.2,-121.2,0.0,79.0,24.0,10.0,0.175655015598652,Mostly Cloudy,1,Day,autumn,0,2019
33.8,-117.8,1.0,72.0,38.0,10.0,0.2854639026097902,Clear,4,Day,spring,0,2017
